sentiment	productId	userId	summary	text	helpfulY	helpfulN
		A27X750TSCLBD	YUMMY if you can cook	I LOVE these noodles.  You HAVE to cook them right, drain and rinse or they WON'T be tasty.  I drain them and rinse until very little scent of soy is left then add to HOT pan with a little coconut oil. I add garlic, onion, red pepper flakes and a little salt and cook for a while then i eat em like ramen with a slice of cheese .  Very good diet food.	2	0
		AV56YWTHDJ42I	fantastic mix of Popchip goodness	We love Popchips, but they're hard to find at our local grocery stores. I was very excited to find this variety pack, which has 6 flavors (some of which we'd never tried before) in single-serve packages right around 100 calories a piece. Our favorites were the original, sea salt & vinegar, and sour cream & onion... but all of the flavors were good. These were perfect for snacks, but they also made for easy lunches. We'll definitely order again!	0	1
		A1S27P7KJO9I96	Good dog treat	What can a person say about a dog treat?  My yellow lab loves these treats, and I like that they are an organic product.  I also like that Newmans Own donates to charity.  If these are important to you, I recommend the treats.	0	0
		ALAN629D6EKQZ	Taste real good and Fresh	The popcorn is very good.  Very fresh. More salt than I like, but able to separate it fairly easy. This was a good value for the money.  I am able to add my own popcorn to the mix to make more.  Next time it is on sale I'll buy some more, glad that I bought two case when I had the chance.  Also it was ship and receive very fast.	0	0
		AIMENKO3TMZ4X	TERRIBLE DISAPPOINTMENT	"I wish I could say that the new Bonomo Turkish Taffy was ""only a shadow of the original"". That'd be good. But, in fact, it's much, much worse than that. The new taffy has none of the full, rich flavor of the original product. Instead, it fills your palate with intensely and unpleasantly artificial flavors, and little else. Probably, manufacturing the candy using the original ingredients in their original proportions proved far to expensive. Unless the makers of the new taffy change their product to adhere to the original, I'd say don't waste your time or money on what presently amounts to a hoax."	3	0
		A3VIBTRZQKNG6I	hard to find	This product has been difficult to find in my area this year so I was thrilled to see it on Amazon subscribe and save.	0	0
		A1TRAEV7QWA5DX	Another favorite	We eat lots of oatmeal and this is one of our favorites.  It is a simple meal to fix if you are in a hurry any time of the day.  Would recommend purchasing.	0	1
		A1QCM0FJ1ZF3Z4	Great treat/snack	Love these snacks...great for a quick fix as well as a snack that doen't add the huge calories or fat that concerns many! Great taste as well as consistency!	0	0
		A12GW9PRYQS911	Obsessed!	I'm a young adult staying in shape, going to the gym, and eating healthy. I don't stop myself from having a big spoon a day of Simon Fischer's Lekvar Prune Butter, replacing all the tempted junk food around the house or the isles at your local convenient store. It actually replaces my Dark Chocolate addiction too. Prune Butter is used for many snacks, but I like it just the way it is. And its not only for Grandma's and Grandpa's!!	2	0
		A24YL8QMC0DKNF	Great Product	This product is great for pancakes. For baked goods I blend Bisquick (2/3 part) with Pamela's bread mix (1/3 part) for great gluten-free/dairy-free treats. The bread mix makes it less crumbly.	0	0
		AXW3NFHP4ICNH	Can't get enough	I first found these at a local deli but they freqently were out of stock so I was thrilled to find them on Amazon. These are very satisfying and I have great fun introducing friends and co-workers to them.<br /><br />I also frequently recommend them to people with sore throats or coughs. Honey is an antibacterial agent and very soothing so these make an excellent lozenge in addition to being a wonderful candy.<br /><br />I bought a case so I can hand them out to people having a bad day. :)	3	1
		A2VJGR6UAQTG46	Reliable and good	I have bought a couple of hundred bottles of this over the last several months, and find it to be of good quality and highly consistent in texture and taste. It will dry out after a few minutes of exposure to air but so will your home made version. I've just entered an order for 60 bottles a month to get the reduced rate, and wish I'd done that sooner!	1	2
		A20VXYT5DL0ZC6	Delicious!	Puroast Low Acid Coffee has clear, bold flavor, no discernible acidity, quite delicious, and we really liked it. Highly recommended for people who need a low-acid coffee but want premium flavor.	0	0
		A12JKE0CYLRUCM	Love it!!	I love this tea. And it makes you feel very healthy, which is so needed during the Christmas and New Year season.. I haven't used it in one week, and I can soooo feel my body needing a good detox.  I recommend for anyone who has stomach issues, over indulges, and wants to feel generally better.	0	0
		A2S6ME3BHE6YJ5	Good on calories, bad on taste	Not recommended for those with taste buds.<br /><br />The only reason I'm giving it 2 stars is because it's 0 calorie - so it has every right to taste awful.<br /><br />Would never buy again. Please god don't ever let me buy again.	0	0
		A3H4L7TJKQHW4Q	I love goat milk, but too bad....	Too bad this stuff in general ranks high on the inflammation triggering foods.  I'm trying to follow a low inflammation diet.  I do love the taste of goats milk.  It's very rich and creamy.  The liquid is better than the powder.	4	2
		ACJT8MUC0LRF0	Both my cat and I LOVE Natural Balance ... she is happy, healthy, and this food helps minimize the hairball activity!	Chances are if you are looking at Dick Van Patten's Natural Balance, you are looking into finding a quality cat food for you animals.  I'm a firm believer in buying the best quality foods for my animals in order to ensure their optimum good health, especially since the 2007 pet food recalls from melamine adulterated food.  Initially, when I purchased this food that didn't factor into my decision.<br /><br />I had a long-haired cat who gifted me with hairballs on a frequent basis.  A friend told me about this food and swore by it, claiming her rugs and furniture no longer suffered from constant scrubbing.  I decided to give Natural Balance a try and was amazed at the results.  I no longer have that cat, but did inherit another long-haired cutie pie who LOVES this food.  I changed her food to this one a month ago, gradually mixing it with her previous food, and it somehow helps her body minimize the hairball activity.  I want her to be healthy and happy and find the expense to be well worth it.  This is brief blurb from their website, information that can be found on the bag as well:<br /><br />*  Fresh Chicken, Salmon Meal, New Zealand Lamb Meal This unique blend of fresh, high quality proteins provides the essential amino acids to help maintain strong muscle tone and a healthy, shiny coat.<br /><br />*  Taurine Fortified To help maintain a healthy heart and good vision.<br /><br />*  Fresh Potatoes Rich in potassium and an excellent source of highly digestible carbohydrates.<br /><br />*  Preserved Naturally To maintain freshness, Natural Balance uses only mixed tocopherols (Vitamin E) in all of its formulas and will always be free of artificial flavors, colors and chemical preservatives.<br /><br />*  Skin and Coat Essential Fatty Acids are combined to produce an excellent skin and coat for your cat.<br /><br />*  High Digestibility<br /><br />No Artificial Preservatives, Flavors, Colors, or Bleached Ingredients.<br /><br />If you need to find out more, you can check out this food at Petco, where I purchased it, or head to the Natural Balance website.  Of course everyone has their own opinion and will look at several factors when purchasing for their animals.  You and only you know your needs, but I find that this food satisfies not only mine (I don't have to invest in so many paper towels), but obviously that of my cat.  I was using a perfectly acceptable organic food, but when I mixed this with it ... well, lets just say she likes Natural better than organic.  I'm happy if she's happy and I'm not constantly cleaning up after her these days!	16	0
